row_id,probe,video_id,question_id,model_key,model_name,is_correct,confidence
899,II-B,op_v_048,op_q_098,internvl2_26b,InternVL2-26B,0,0.9
900,II-B,op_v_049,op_q_099,internvl2_26b,InternVL2-26B,0,0.9
901,II-B,op_v_000,op_q_100,internvl2_26b,InternVL2-26B,0,0.9
902,II-B,op_v_001,op_q_101,internvl2_26b,InternVL2-26B,0,0.9
903,II-B,op_v_002,op_q_102,internvl2_26b,InternVL2-26B,0,0.9
904,II-B,op_v_003,op_q_103,internvl2_26b,InternVL2-26B,0,0.9
905,II-B,op_v_004,op_q_104,internvl2_26b,InternVL2-26B,0,0.9
906,II-B,op_v_005,op_q_105,internvl2_26b,InternVL2-26B,0,0.9
907,II-B,op_v_006,op_q_106,internvl2_26b,InternVL2-26B,0,0.9
908,II-B,op_v_007,op_q_107,internvl2_26b,InternVL2-26B,0,0.9
909,II-B,op_v_008,op_q_108,internvl2_26b,InternVL2-26B,0,0.9
910,II-B,op_v_009,op_q_109,internvl2_26b,InternVL2-26B,0,0.9
911,II-B,op_v_010,op_q_110,internvl2_26b,InternVL2-26B,0,0.9
912,II-B,op_v_011,op_q_111,internvl2_26b,InternVL2-26B,0,0.9
913,II-B,op_v_012,op_q_112,internvl2_26b,InternVL2-26B,0,0.9
914,II-B,op_v_013,op_q_113,internvl2_26b,InternVL2-26B,0,0.9
915,II-B,op_v_014,op_q_114,internvl2_26b,InternVL2-26B,0,0.9
916,II-B,op_v_015,op_q_115,internvl2_26b,InternVL2-26B,0,0.9
917,II-B,op_v_016,op_q_116,internvl2_26b,InternVL2-26B,0,0.9
918,II-B,op_v_017,op_q_117,internvl2_26b,InternVL2-26B,0,0.9
919,II-B,op_v_018,op_q_118,internvl2_26b,InternVL2-26B,0,0.9
920,II-B,op_v_019,op_q_119,internvl2_26b,InternVL2-26B,0,0.9
921,II-B,op_v_020,op_q_120,internvl2_26b,InternVL2-26B,0,0.9
922,II-B,op_v_021,op_q_121,internvl2_26b,InternVL2-26B,0,0.9
923,II-B,op_v_022,op_q_122,internvl2_26b,InternVL2-26B,0,0.9
924,II-B,op_v_023,op_q_123,internvl2_26b,InternVL2-26B,0,0.9
925,II-B,op_v_024,op_q_124,internvl2_26b,InternVL2-26B,0,0.9
926,II-B,op_v_025,op_q_125,internvl2_26b,InternVL2-26B,0,0.9
927,II-B,op_v_026,op_q_126,internvl2_26b,InternVL2-26B,0,0.9
928,II-B,op_v_027,op_q_127,internvl2_26b,InternVL2-26B,0,0.9
929,II-B,op_v_028,op_q_128,internvl2_26b,InternVL2-26B,0,0.9
930,II-B,op_v_029,op_q_129,internvl2_26b,InternVL2-26B,0,0.9
931,II-B,op_v_030,op_q_130,internvl2_26b,InternVL2-26B,0,0.9
932,II-B,op_v_031,op_q_131,internvl2_26b,InternVL2-26B,0,0.9
933,II-B,op_v_032,op_q_132,internvl2_26b,InternVL2-26B,0,0.9
934,II-B,op_v_033,op_q_133,internvl2_26b,InternVL2-26B,0,0.9
935,II-B,op_v_034,op_q_134,internvl2_26b,InternVL2-26B,0,0.9
936,II-B,op_v_035,op_q_135,internvl2_26b,InternVL2-26B,0,0.9
937,II-B,op_v_036,op_q_136,internvl2_26b,InternVL2-26B,0,0.9
938,II-B,op_v_037,op_q_137,internvl2_26b,InternVL2-26B,0,0.9
939,II-B,op_v_038,op_q_138,internvl2_26b,InternVL2-26B,0,0.9
940,II-B,op_v_039,op_q_139,internvl2_26b,InternVL2-26B,0,0.9
941,II-B,op_v_040,op_q_140,internvl2_26b,InternVL2-26B,0,0.9
942,II-B,op_v_041,op_q_141,internvl2_26b,InternVL2-26B,0,0.9
943,II-B,op_v_042,op_q_142,internvl2_26b,InternVL2-26B,0,0.9
944,II-B,op_v_043,op_q_143,internvl2_26b,InternVL2-26B,0,0.9
945,II-B,op_v_044,op_q_144,internvl2_26b,InternVL2-26B,0,0.9
946,II-B,op_v_045,op_q_145,internvl2_26b,InternVL2-26B,0,0.9
947,II-B,op_v_046,op_q_146,internvl2_26b,InternVL2-26B,0,0.9
948,II-B,op_v_047,op_q_147,internvl2_26b,InternVL2-26B,0,0.9
949,II-B,op_v_048,op_q_148,internvl2_26b,InternVL2-26B,0,0.9
950,II-B,op_v_049,op_q_149,internvl2_26b,InternVL2-26B,0,0.9
951,II-B,op_v_000,op_q_150,internvl2_26b,InternVL2-26B,0,0.9
952,II-B,op_v_001,op_q_151,internvl2_26b,InternVL2-26B,0,0.9
953,II-B,op_v_002,op_q_152,internvl2_26b,InternVL2-26B,0,0.9
954,II-B,op_v_003,op_q_153,internvl2_26b,InternVL2-26B,0,0.9
955,II-B,op_v_004,op_q_154,internvl2_26b,InternVL2-26B,0,0.6
956,II-B,op_v_005,op_q_155,internvl2_26b,InternVL2-26B,0,0.6
957,II-B,op_v_006,op_q_156,internvl2_26b,InternVL2-26B,0,0.6
958,II-B,op_v_007,op_q_157,internvl2_26b,InternVL2-26B,0,0.6
959,II-B,op_v_008,op_q_158,internvl2_26b,InternVL2-26B,0,0.6
960,II-B,op_v_009,op_q_159,internvl2_26b,InternVL2-26B,0,0.6
961,II-B,op_v_010,op_q_160,internvl2_26b,InternVL2-26B,0,0.4
962,II-B,op_v_011,op_q_161,internvl2_26b,InternVL2-26B,0,0.4
963,II-B,op_v_012,op_q_162,internvl2_26b,InternVL2-26B,0,0.4
964,II-B,op_v_013,op_q_163,internvl2_26b,InternVL2-26B,0,0.4
965,II-B,op_v_014,op_q_164,internvl2_26b,InternVL2-26B,0,0.4
966,II-B,op_v_015,op_q_165,internvl2_26b,InternVL2-26B,0,0.4
967,II-B,op_v_016,op_q_166,internvl2_26b,InternVL2-26B,0,0.4
968,II-B,op_v_017,op_q_167,internvl2_26b,InternVL2-26B,0,0.4
969,II-B,op_v_018,op_q_168,internvl2_26b,InternVL2-26B,0,0.4
970,II-B,op_v_019,op_q_169,internvl2_26b,InternVL2-26B,0,0.4
971,II-B,op_v_020,op_q_170,internvl2_26b,InternVL2-26B,0,0.4
972,II-B,op_v_021,op_q_171,internvl2_26b,InternVL2-26B,0,0.4
973,II-B,op_v_022,op_q_172,internvl2_26b,InternVL2-26B,0,0.4
974,II-B,op_v_023,op_q_173,internvl2_26b,InternVL2-26B,0,0.4
975,II-B,op_v_024,op_q_174,internvl2_26b,InternVL2-26B,0,0.4
976,II-B,op_v_025,op_q_175,internvl2_26b,InternVL2-26B,0,0.4
977,II-B,op_v_026,op_q_176,internvl2_26b,InternVL2-26B,0,0.4
978,II-B,op_v_027,op_q_177,internvl2_26b,InternVL2-26B,0,0.4
979,II-B,op_v_028,op_q_178,internvl2_26b,InternVL2-26B,0,0.4
980,II-B,op_v_029,op_q_179,internvl2_26b,InternVL2-26B,0,0.4
981,II-B,op_v_030,op_q_180,internvl2_26b,InternVL2-26B,0,0.4
982,II-B,op_v_031,op_q_181,internvl2_26b,InternVL2-26B,0,0.4
983,II-B,op_v_032,op_q_182,internvl2_26b,InternVL2-26B,0,0.4
984,II-B,op_v_033,op_q_183,internvl2_26b,InternVL2-26B,0,0.4
985,II-B,op_v_034,op_q_184,internvl2_26b,InternVL2-26B,0,0.4
986,II-B,op_v_035,op_q_185,internvl2_26b,InternVL2-26B,0,0.4
987,II-B,op_v_036,op_q_186,internvl2_26b,InternVL2-26B,0,0.4
988,II-B,op_v_037,op_q_187,internvl2_26b,InternVL2-26B,0,0.4
989,II-B,op_v_038,op_q_188,internvl2_26b,InternVL2-26B,0,0.4
990,II-B,op_v_039,op_q_189,internvl2_26b,InternVL2-26B,0,0.4
991,II-B,op_v_040,op_q_190,internvl2_26b,InternVL2-26B,0,0.4
992,II-B,op_v_041,op_q_191,internvl2_26b,InternVL2-26B,0,0.4
993,II-B,op_v_042,op_q_192,internvl2_26b,InternVL2-26B,0,0.4
994,II-B,op_v_043,op_q_193,internvl2_26b,InternVL2-26B,0,0.4
995,II-B,op_v_044,op_q_194,internvl2_26b,InternVL2-26B,0,0.4
996,II-B,op_v_045,op_q_195,internvl2_26b,InternVL2-26B,0,0.4
997,II-B,op_v_046,op_q_196,internvl2_26b,InternVL2-26B,0,0.4
998,II-B,op_v_047,op_q_197,internvl2_26b,InternVL2-26B,0,0.4
999,II-B,op_v_048,op_q_198,internvl2_26b,InternVL2-26B,0,0.4
1000,II-B,op_v_049,op_q_199,internvl2_26b,InternVL2-26B,0,0.4
1001,II-B,op_v_000,op_q_000,gpt_4o,GPT-4o,1,0.9
1002,II-B,op_v_001,op_q_001,gpt_4o,GPT-4o,1,0.9
1003,II-B,op_v_002,op_q_002,gpt_4o,GPT-4o,1,0.9
1004,II-B,op_v_003,op_q_003,gpt_4o,GPT-4o,1,0.9
1005,II-B,op_v_004,op_q_004,gpt_4o,GPT-4o,1,0.9
1006,II-B,op_v_005,op_q_005,gpt_4o,GPT-4o,1,0.9
1007,II-B,op_v_006,op_q_006,gpt_4o,GPT-4o,1,0.9
1008,II-B,op_v_007,op_q_007,gpt_4o,GPT-4o,1,0.9
1009,II-B,op_v_008,op_q_008,gpt_4o,GPT-4o,1,0.9
1010,II-B,op_v_009,op_q_009,gpt_4o,GPT-4o,1,0.9
1011,II-B,op_v_010,op_q_010,gpt_4o,GPT-4o,1,0.9
1012,II-B,op_v_011,op_q_011,gpt_4o,GPT-4o,1,0.9
1013,II-B,op_v_012,op_q_012,gpt_4o,GPT-4o,1,0.9
1014,II-B,op_v_013,op_q_013,gpt_4o,GPT-4o,1,0.9
1015,II-B,op_v_014,op_q_014,gpt_4o,GPT-4o,1,0.9
1016,II-B,op_v_015,op_q_015,gpt_4o,GPT-4o,1,0.9
1017,II-B,op_v_016,op_q_016,gpt_4o,GPT-4o,1,0.9
1018,II-B,op_v_017,op_q_017,gpt_4o,GPT-4o,1,0.9
1019,II-B,op_v_018,op_q_018,gpt_4o,GPT-4o,1,0.9
1020,II-B,op_v_019,op_q_019,gpt_4o,GPT-4o,1,0.9
1021,II-B,op_v_020,op_q_020,gpt_4o,GPT-4o,1,0.9
1022,II-B,op_v_021,op_q_021,gpt_4o,GPT-4o,1,0.9
1023,II-B,op_v_022,op_q_022,gpt_4o,GPT-4o,1,0.9
1024,II-B,op_v_023,op_q_023,gpt_4o,GPT-4o,1,0.9
1025,II-B,op_v_024,op_q_024,gpt_4o,GPT-4o,1,0.9
1026,II-B,op_v_025,op_q_025,gpt_4o,GPT-4o,1,0.9
1027,II-B,op_v_026,op_q_026,gpt_4o,GPT-4o,1,0.9
1028,II-B,op_v_027,op_q_027,gpt_4o,GPT-4o,1,0.9
1029,II-B,op_v_028,op_q_028,gpt_4o,GPT-4o,1,0.9
1030,II-B,op_v_029,op_q_029,gpt_4o,GPT-4o,1,0.9
1031,II-B,op_v_030,op_q_030,gpt_4o,GPT-4o,1,0.9
1032,II-B,op_v_031,op_q_031,gpt_4o,GPT-4o,1,0.9
1033,II-B,op_v_032,op_q_032,gpt_4o,GPT-4o,1,0.9
1034,II-B,op_v_033,op_q_033,gpt_4o,GPT-4o,1,0.9
1035,II-B,op_v_034,op_q_034,gpt_4o,GPT-4o,1,0.9
1036,II-B,op_v_035,op_q_035,gpt_4o,GPT-4o,1,0.9
1037,II-B,op_v_036,op_q_036,gpt_4o,GPT-4o,1,0.9
1038,II-B,op_v_037,op_q_037,gpt_4o,GPT-4o,1,0.9
1039,II-B,op_v_038,op_q_038,gpt_4o,GPT-4o,1,0.9
1040,II-B,op_v_039,op_q_039,gpt_4o,GPT-4o,1,0.9
1041,II-B,op_v_040,op_q_040,gpt_4o,GPT-4o,1,0.9
1042,II-B,op_v_041,op_q_041,gpt_4o,GPT-4o,1,0.9
1043,II-B,op_v_042,op_q_042,gpt_4o,GPT-4o,1,0.9
1044,II-B,op_v_043,op_q_043,gpt_4o,GPT-4o,1,0.9
1045,II-B,op_v_044,op_q_044,gpt_4o,GPT-4o,1,0.9
1046,II-B,op_v_045,op_q_045,gpt_4o,GPT-4o,1,0.9
1047,II-B,op_v_046,op_q_046,gpt_4o,GPT-4o,1,0.9
1048,II-B,op_v_047,op_q_047,gpt_4o,GPT-4o,1,0.9
1049,II-B,op_v_048,op_q_048,gpt_4o,GPT-4o,1,0.9
1050,II-B,op_v_049,op_q_049,gpt_4o,GPT-4o,1,0.9
1051,II-B,op_v_000,op_q_050,gpt_4o,GPT-4o,1,0.9
1052,II-B,op_v_001,op_q_051,gpt_4o,GPT-4o,1,0.9
1053,II-B,op_v_002,op_q_052,gpt_4o,GPT-4o,1,0.9
1054,II-B,op_v_003,op_q_053,gpt_4o,GPT-4o,1,0.9
1055,II-B,op_v_004,op_q_054,gpt_4o,GPT-4o,1,0.9
1056,II-B,op_v_005,op_q_055,gpt_4o,GPT-4o,1,0.9
1057,II-B,op_v_006,op_q_056,gpt_4o,GPT-4o,1,0.9
1058,II-B,op_v_007,op_q_057,gpt_4o,GPT-4o,1,0.9
1059,II-B,op_v_008,op_q_058,gpt_4o,GPT-4o,1,0.9
1060,II-B,op_v_009,op_q_059,gpt_4o,GPT-4o,1,0.9
1061,II-B,op_v_010,op_q_060,gpt_4o,GPT-4o,1,0.9
1062,II-B,op_v_011,op_q_061,gpt_4o,GPT-4o,1,0.9
1063,II-B,op_v_012,op_q_062,gpt_4o,GPT-4o,1,0.9
1064,II-B,op_v_013,op_q_063,gpt_4o,GPT-4o,1,0.9
1065,II-B,op_v_014,op_q_064,gpt_4o,GPT-4o,1,0.9
1066,II-B,op_v_015,op_q_065,gpt_4o,GPT-4o,1,0.9
1067,II-B,op_v_016,op_q_066,gpt_4o,GPT-4o,1,0.9
1068,II-B,op_v_017,op_q_067,gpt_4o,GPT-4o,1,0.9
1069,II-B,op_v_018,op_q_068,gpt_4o,GPT-4o,1,0.9
1070,II-B,op_v_019,op_q_069,gpt_4o,GPT-4o,1,0.9
1071,II-B,op_v_020,op_q_070,gpt_4o,GPT-4o,1,0.9
1072,II-B,op_v_021,op_q_071,gpt_4o,GPT-4o,1,0.9
1073,II-B,op_v_022,op_q_072,gpt_4o,GPT-4o,1,0.9
1074,II-B,op_v_023,op_q_073,gpt_4o,GPT-4o,1,0.9
1075,II-B,op_v_024,op_q_074,gpt_4o,GPT-4o,1,0.9
1076,II-B,op_v_025,op_q_075,gpt_4o,GPT-4o,1,0.9
1077,II-B,op_v_026,op_q_076,gpt_4o,GPT-4o,1,0.9
1078,II-B,op_v_027,op_q_077,gpt_4o,GPT-4o,1,0.9
1079,II-B,op_v_028,op_q_078,gpt_4o,GPT-4o,1,0.9
1080,II-B,op_v_029,op_q_079,gpt_4o,GPT-4o,1,0.9
1081,II-B,op_v_030,op_q_080,gpt_4o,GPT-4o,1,0.9
1082,II-B,op_v_031,op_q_081,gpt_4o,GPT-4o,1,0.9
1083,II-B,op_v_032,op_q_082,gpt_4o,GPT-4o,1,0.9
1084,II-B,op_v_033,op_q_083,gpt_4o,GPT-4o,1,0.9
1085,II-B,op_v_034,op_q_084,gpt_4o,GPT-4o,1,0.9
1086,II-B,op_v_035,op_q_085,gpt_4o,GPT-4o,1,0.9
1087,II-B,op_v_036,op_q_086,gpt_4o,GPT-4o,1,0.9
1088,II-B,op_v_037,op_q_087,gpt_4o,GPT-4o,1,0.9
1089,II-B,op_v_038,op_q_088,gpt_4o,GPT-4o,1,0.9
1090,II-B,op_v_039,op_q_089,gpt_4o,GPT-4o,1,0.9
1091,II-B,op_v_040,op_q_090,gpt_4o,GPT-4o,1,0.9
1092,II-B,op_v_041,op_q_091,gpt_4o,GPT-4o,1,0.9
1093,II-B,op_v_042,op_q_092,gpt_4o,GPT-4o,1,0.9
1094,II-B,op_v_043,op_q_093,gpt_4o,GPT-4o,1,0.9
1095,II-B,op_v_044,op_q_094,gpt_4o,GPT-4o,1,0.9
1096,II-B,op_v_045,op_q_095,gpt_4o,GPT-4o,1,0.9
1097,II-B,op_v_046,op_q_096,gpt_4o,GPT-4o,0,0.9
1098,II-B,op_v_047,op_q_097,gpt_4o,GPT-4o,0,0.9
1099,II-B,op_v_048,op_q_098,gpt_4o,GPT-4o,0,0.9
1100,II-B,op_v_049,op_q_099,gpt_4o,GPT-4o,0,0.9
1101,II-B,op_v_000,op_q_100,gpt_4o,GPT-4o,0,0.9
1102,II-B,op_v_001,op_q_101,gpt_4o,GPT-4o,0,0.9
1103,II-B,op_v_002,op_q_102,gpt_4o,GPT-4o,0,0.9
1104,II-B,op_v_003,op_q_103,gpt_4o,GPT-4o,0,0.9
1105,II-B,op_v_004,op_q_104,gpt_4o,GPT-4o,0,0.9
1106,II-B,op_v_005,op_q_105,gpt_4o,GPT-4o,0,0.9
1107,II-B,op_v_006,op_q_106,gpt_4o,GPT-4o,0,0.9
1108,II-B,op_v_007,op_q_107,gpt_4o,GPT-4o,0,0.9
1109,II-B,op_v_008,op_q_108,gpt_4o,GPT-4o,0,0.9
1110,II-B,op_v_009,op_q_109,gpt_4o,GPT-4o,0,0.9
1111,II-B,op_v_010,op_q_110,gpt_4o,GPT-4o,0,0.9
1112,II-B,op_v_011,op_q_111,gpt_4o,GPT-4o,0,0.9
1113,II-B,op_v_012,op_q_112,gpt_4o,GPT-4o,0,0.9
1114,II-B,op_v_013,op_q_113,gpt_4o,GPT-4o,0,0.9
1115,II-B,op_v_014,op_q_114,gpt_4o,GPT-4o,0,0.9
1116,II-B,op_v_015,op_q_115,gpt_4o,GPT-4o,0,0.9
1117,II-B,op_v_016,op_q_116,gpt_4o,GPT-4o,0,0.9
1118,II-B,op_v_017,op_q_117,gpt_4o,GPT-4o,0,0.9
1119,II-B,op_v_018,op_q_118,gpt_4o,GPT-4o,0,0.9
1120,II-B,op_v_019,op_q_119,gpt_4o,GPT-4o,0,0.9
1121,II-B,op_v_020,op_q_120,gpt_4o,GPT-4o,0,0.9
1122,II-B,op_v_021,op_q_121,gpt_4o,GPT-4o,0,0.9
1123,II-B,op_v_022,op_q_122,gpt_4o,GPT-4o,0,0.9
1124,II-B,op_v_023,op_q_123,gpt_4o,GPT-4o,0,0.9
1125,II-B,op_v_024,op_q_124,gpt_4o,GPT-4o,0,0.9
1126,II-B,op_v_025,op_q_125,gpt_4o,GPT-4o,0,0.9
1127,II-B,op_v_026,op_q_126,gpt_4o,GPT-4o,0,0.9
1128,II-B,op_v_027,op_q_127,gpt_4o,GPT-4o,0,0.9
1129,II-B,op_v_028,op_q_128,gpt_4o,GPT-4o,0,0.9
1130,II-B,op_v_029,op_q_129,gpt_4o,GPT-4o,0,0.9
1131,II-B,op_v_030,op_q_130,gpt_4o,GPT-4o,0,0.9
1132,II-B,op_v_031,op_q_131,gpt_4o,GPT-4o,0,0.9
1133,II-B,op_v_032,op_q_132,gpt_4o,GPT-4o,0,0.9
1134,II-B,op_v_033,op_q_133,gpt_4o,GPT-4o,0,0.9
1135,II-B,op_v_034,op_q_134,gpt_4o,GPT-4o,0,0.9
1136,II-B,op_v_035,op_q_135,gpt_4o,GPT-4o,0,0.9
1137,II-B,op_v_036,op_q_136,gpt_4o,GPT-4o,0,0.9
1138,II-B,op_v_037,op_q_137,gpt_4o,GPT-4o,0,0.9
1139,II-B,op_v_038,op_q_138,gpt_4o,GPT-4o,0,0.9
1140,II-B,op_v_039,op_q_139,gpt_4o,GPT-4o,0,0.9
1141,II-B,op_v_040,op_q_140,gpt_4o,GPT-4o,0,0.9
1142,II-B,op_v_041,op_q_141,gpt_4o,GPT-4o,0,0.9
1143,II-B,op_v_042,op_q_142,gpt_4o,GPT-4o,0,0.9
1144,II-B,op_v_043,op_q_143,gpt_4o,GPT-4o,0,0.9
1145,II-B,op_v_044,op_q_144,gpt_4o,GPT-4o,0,0.9
1146,II-B,op_v_045,op_q_145,gpt_4o,GPT-4o,0,0.9
1147,II-B,op_v_046,op_q_146,gpt_4o,GPT-4o,0,0.9
1148,II-B,op_v_047,op_q_147,gpt_4o,GPT-4o,0,0.9
1149,II-B,op_v_048,op_q_148,gpt_4o,GPT-4o,0,0.9
1150,II-B,op_v_049,op_q_149,gpt_4o,GPT-4o,0,0.9
1151,II-B,op_v_000,op_q_150,gpt_4o,GPT-4o,0,0.9
1152,II-B,op_v_001,op_q_151,gpt_4o,GPT-4o,0,0.9
1153,II-B,op_v_002,op_q_152,gpt_4o,GPT-4o,0,0.9
1154,II-B,op_v_003,op_q_153,gpt_4o,GPT-4o,0,0.9
1155,II-B,op_v_004,op_q_154,gpt_4o,GPT-4o,0,0.9
1156,II-B,op_v_005,op_q_155,gpt_4o,GPT-4o,0,0.9
1157,II-B,op_v_006,op_q_156,gpt_4o,GPT-4o,0,0.9
1158,II-B,op_v_007,op_q_157,gpt_4o,GPT-4o,0,0.9
1159,II-B,op_v_008,op_q_158,gpt_4o,GPT-4o,0,0.9
1160,II-B,op_v_009,op_q_159,gpt_4o,GPT-4o,0,0.9
1161,II-B,op_v_010,op_q_160,gpt_4o,GPT-4o,0,0.9
1162,II-B,op_v_011,op_q_161,gpt_4o,GPT-4o,0,0.9
1163,II-B,op_v_012,op_q_162,gpt_4o,GPT-4o,0,0.9
1164,II-B,op_v_013,op_q_163,gpt_4o,GPT-4o,0,0.9
1165,II-B,op_v_014,op_q_164,gpt_4o,GPT-4o,0,0.9
1166,II-B,op_v_015,op_q_165,gpt_4o,GPT-4o,0,0.9
1167,II-B,op_v_016,op_q_166,gpt_4o,GPT-4o,0,0.4
1168,II-B,op_v_017,op_q_167,gpt_4o,GPT-4o,0,0.4
1169,II-B,op_v_018,op_q_168,gpt_4o,GPT-4o,0,0.4
1170,II-B,op_v_019,op_q_169,gpt_4o,GPT-4o,0,0.4
1171,II-B,op_v_020,op_q_170,gpt_4o,GPT-4o,0,0.4
1172,II-B,op_v_021,op_q_171,gpt_4o,GPT-4o,0,0.4
1173,II-B,op_v_022,op_q_172,gpt_4o,GPT-4o,0,0.4
1174,II-B,op_v_023,op_q_173,gpt_4o,GPT-4o,0,0.4
1175,II-B,op_v_024,op_q_174,gpt_4o,GPT-4o,0,0.4
1176,II-B,op_v_025,op_q_175,gpt_4o,GPT-4o,0,0.4
1177,II-B,op_v_026,op_q_176,gpt_4o,GPT-4o,0,0.4
1178,II-B,op_v_027,op_q_177,gpt_4o,GPT-4o,0,0.4
1179,II-B,op_v_028,op_q_178,gpt_4o,GPT-4o,0,0.4
1180,II-B,op_v_029,op_q_179,gpt_4o,GPT-4o,0,0.4
1181,II-B,op_v_030,op_q_180,gpt_4o,GPT-4o,0,0.4
1182,II-B,op_v_031,op_q_181,gpt_4o,GPT-4o,0,0.4
1183,II-B,op_v_032,op_q_182,gpt_4o,GPT-4o,0,0.4
1184,II-B,op_v_033,op_q_183,gpt_4o,GPT-4o,0,0.4
1185,II-B,op_v_034,op_q_184,gpt_4o,GPT-4o,0,0.4
1186,II-B,op_v_035,op_q_185,gpt_4o,GPT-4o,0,0.4
1187,II-B,op_v_036,op_q_186,gpt_4o,GPT-4o,0,0.4
1188,II-B,op_v_037,op_q_187,gpt_4o,GPT-4o,0,0.4
1189,II-B,op_v_038,op_q_188,gpt_4o,GPT-4o,0,0.4
1190,II-B,op_v_039,op_q_189,gpt_4o,GPT-4o,0,0.4
1191,II-B,op_v_040,op_q_190,gpt_4o,GPT-4o,0,0.4
1192,II-B,op_v_041,op_q_191,gpt_4o,GPT-4o,0,0.4
1193,II-B,op_v_042,op_q_192,gpt_4o,GPT-4o,0,0.4
1194,II-B,op_v_043,op_q_193,gpt_4o,GPT-4o,0,0.4
1195,II-B,op_v_044,op_q_194,gpt_4o,GPT-4o,0,0.4
1196,II-B,op_v_045,op_q_195,gpt_4o,GPT-4o,0,0.4
1197,II-B,op_v_046,op_q_196,gpt_4o,GPT-4o,0,0.4
1198,II-B,op_v_047,op_q_197,gpt_4o,GPT-4o,0,0.4
1199,II-B,op_v_048,op_q_198,gpt_4o,GPT-4o,0,0.4
1200,II-B,op_v_049,op_q_199,gpt_4o,GPT-4o,0,0.4
